nodeid,networkcanvasegouuid,networkcanvasuuid,activities_with,alter_health,closeness,live_close,freq,count_on_1,count_on_2,count_on_3,knows_x,knows_y,ease_with_1,ease_with_2,ease_with_3,relat_1,relat_2,relat_3,relat_4,relat_5,relat_6,relat_7,relat_8,alter_gender_1,alter_gender_2,alter_gender_3,alter_age_1,alter_age_2,alter_age_3,alter_age_4,alter_age_5,alter_age_6,alter_age_7,alter_age_8,rel_length,null,relationship,count_on,ease_with,alter_age,alter_gender,PA_with,close,rel_length_text,alter_health_text,live_close_text,freq_text
23,d3585792-78e7-4f2c-bed8-43cf066eef55,2aa1556b-8d9a-404e-bd07-802185f61a73,,5,2,4,1,TRUE,FALSE,FALSE,0.561904779,0.537639861,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,NA,family,yes,no,31 to 40,female,no,2,more than 10 years,very good,less than hour away,less than monthly
24,d3585792-78e7-4f2c-bed8-43cf066eef55,59012fd1-d96e-42c5-b620-d00e7d746c19,,5,2,4,1,TRUE,FALSE,FALSE,0.410644275,0.35294197,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,NA,family,yes,no,31 to 40,male,no,2,more than 10 years,very good,less than hour away,less than monthly
1,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,9a2aa98f-f37b-453c-9978-1b516e2074fd,TRUE,4,3,2,4,TRUE,FALSE,FALSE,0.185434191,0.516631573,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,NA,friend,yes,yes,61 to 70,female,yes,3,6-10 years,good,within walking distance,least once a week
2,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,c6221228-0cd2-475a-a92a-30891771aad6,TRUE,4,3,2,4,FALSE,TRUE,FALSE,0.192717095,0.727589824,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,NA,other,no,no,71 to 80,female,yes,3,6-10 years,good,within walking distance,least once a week
3,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,f613a0df-4adf-47ec-9ff7-6a0c7c49a8b5,TRUE,3,4,2,5,TRUE,FALSE,FALSE,0.486834768,0.526260345,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,NA,friend,yes,yes,71 to 80,female,yes,4,2-3 years,neither good nor poor,within walking distance,most days
4,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,9cdbaf48-41e0-43b5-9f5c-814efefa80bb,TRUE,4,5,2,5,TRUE,FALSE,FALSE,0.476750734,0.356443378,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,NA,friend,yes,yes,61 to 70,female,yes,5,6-10 years,good,within walking distance,most days
5,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,7dc650d4-f459-4bae-ba67-144dacd3b0c5,TRUE,5,4,2,4,FALSE,TRUE,FALSE,0.337254936,0.777484507,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,NA,other,no,no,61 to 70,female,yes,4,3-5 years,very good,within walking distance,least once a week
6,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,8104d80d-4b7a-4815-8956-4f4370c50d7b,,3,4,2,4,TRUE,FALSE,FALSE,0.284593855,0.385329774,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,NA,friend,yes,yes,61 to 70,female,no,4,6-10 years,neither good nor poor,within walking distance,least once a week
7,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,01dc7e09-6783-4cc0-a0b9-31ca489dd00b,,3,4,2,4,TRUE,FALSE,FALSE,0.28515407,0.59453728,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,NA,friend,yes,no,71 to 80,female,no,4,more than 10 years,neither good nor poor,within walking distance,least once a week
8,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,73d66a05-f095-464b-955b-b1ddff35a00d,,4,4,2,3,TRUE,FALSE,FALSE,0.338935608,0.228642947,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,NA,friend,yes,yes,71 to 80,female,no,4,more than 10 years,good,within walking distance,about every 2 weeks
9,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,13b8fc34-5e4c-4c2c-b887-135c162b6de1,,5,3,2,4,FALSE,TRUE,FALSE,0.247058824,0.305673322,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,NA,other,no,no,61 to 70,male,no,3,2-3 years,very good,within walking distance,least once a week
10,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,484abe62-7e86-404d-b6bb-b935f366a4d2,,4,4,2,4,TRUE,FALSE,FALSE,0.333893592,0.499999985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,NA,friend,yes,no,71 to 80,female,no,4,more than 10 years,good,within walking distance,least once a week
11,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,08249be1-e256-41de-9d02-eea813972055,,4,4,2,3,TRUE,FALSE,FALSE,0.567507037,0.489495841,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,NA,friend,yes,yes,71 to 80,male,no,4,6-10 years,good,within walking distance,about every 2 weeks
12,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,229bb108-600c-476c-a1e9-5101a18aa09d,,2,3,6,1,FALSE,TRUE,FALSE,0.613445378,0.66456496,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,NA,friend,no,no,71 to 80,female,no,3,6-10 years,poor,outwith scotland,less than monthly
13,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,f55d6b38-e323-4616-a59a-ce56d52967a6,,2,4,4,4,TRUE,FALSE,FALSE,0.531652678,0.415966834,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,family,yes,yes,61 to 70,female,no,4,more than 10 years,poor,less than hour away,least once a week
14,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,99be0cfe-eb17-4d0f-801e-db4b26400267,,2,3,4,4,TRUE,FALSE,FALSE,0.531092437,0.62955112,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,NA,family,yes,yes,71 to 80,male,no,3,more than 10 years,poor,less than hour away,least once a week
15,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,cee79be6-b21b-4f13-ab6f-3fb56d46b42d,,5,3,4,1,FALSE,TRUE,FALSE,0.740056091,0.541141229,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,NA,friend,no,no,71 to 80,female,no,3,more than 10 years,very good,less than hour away,less than monthly
16,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,7ac4835f-0414-48cb-b38a-372223b0c664,,5,3,2,4,FALSE,TRUE,FALSE,0.592717121,0.082460264,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,NA,friend,no,no,71 to 80,female,no,3,more than 10 years,very good,within walking distance,least once a week
17,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,64b4c2a9-4689-4dc6-a5d9-e569ff334ebd,,4,4,4,3,FALSE,TRUE,FALSE,0.623529412,0.277662278,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,NA,friend,no,no,71 to 80,female,no,4,more than 10 years,good,less than hour away,about every 2 weeks
18,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,e1b33fce-b092-488a-8237-e65fbff8e7ee,,4,4,2,1,FALSE,TRUE,FALSE,0.764145692,0.293418494,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,NA,friend,no,no,71 to 80,female,no,4,more than 10 years,good,within walking distance,less than monthly
19,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,5f691b4f-2e4f-483d-ba91-f93589039147,,4,3,2,4,FALSE,TRUE,FALSE,0.464425787,0.06320267,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,NA,other,no,no,71 to 80,female,no,3,6-10 years,good,within walking distance,least once a week
20,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,b76d5b8b-fc78-40d6-8087-1fd305c94e00,,1,3,2,4,FALSE,TRUE,FALSE,0.699719905,0.154238587,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,NA,other,no,no,71 to 80,female,no,3,6-10 years,very poor,within walking distance,least once a week
21,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,e3057f53-7554-4dfd-ab80-975ee410dd46,,4,4,4,1,TRUE,FALSE,FALSE,0.43697479,0.604166092,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,NA,family,yes,yes,41 to 50,male,no,4,more than 10 years,good,less than hour away,less than monthly
22,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,7410d1b1-ef86-4d15-a43e-775085457cfd,,4,4,4,1,TRUE,FALSE,FALSE,0.529972006,0.293418494,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,NA,family,yes,yes,41 to 50,male,no,4,more than 10 years,good,less than hour away,less than monthly
23,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,220897da-d543-48a4-aacd-7f4bc285014e,,1,4,4,1,FALSE,TRUE,FALSE,0.681792751,0.429097013,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,no,no,61 to 70,female,no,4,more than 10 years,very poor,less than hour away,less than monthly
24,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,dd235f5c-08c1-46e1-bae4-c8a818bcfead,,4,3,4,3,FALSE,TRUE,FALSE,0.481792751,0.201507235,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,no,no,61 to 70,male,no,3,more than 10 years,good,less than hour away,about every 2 weeks
25,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,85718ba6-d294-4d25-9954-7765618cd823,,4,3,4,4,FALSE,TRUE,FALSE,0.379271743,0.07195612,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,NA,other,no,no,71 to 80,male,no,3,more than 10 years,good,less than hour away,least once a week
26,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,c27b2f58-7033-4525-9e57-c39a520034d6,,4,4,5,1,TRUE,FALSE,FALSE,0.575350157,0.217263451,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,yes,no,61 to 70,male,no,4,more than 10 years,good,> hour but in scotland,less than monthly
27,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,df32febd-f544-47cb-9208-bd2f72b07f40,,4,4,5,1,TRUE,FALSE,FALSE,0.41512605,0.283789702,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,yes,no,61 to 70,female,no,4,more than 10 years,good,> hour but in scotland,less than monthly
28,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,aeef41d6-a51d-4b11-9c5d-1a978e543020,,3,3,7,1,FALSE,TRUE,FALSE,0.271148476,0.900032826,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,no,no,61 to 70,male,no,3,more than 10 years,neither good nor poor,not in uk,less than monthly
29,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,60ce251c-876b-48a9-bd95-a187b7eccf86,,4,4,5,1,TRUE,FALSE,FALSE,0.419047636,0.511379501,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,family,yes,yes,61 to 70,male,no,4,more than 10 years,good,> hour but in scotland,less than monthly
30,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,871febb2-1834-4fb7-8c6c-2da0eee29b5a,,4,2,5,1,FALSE,TRUE,FALSE,0.166946796,0.368698186,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,NA,family,no,no,51 to 60,female,no,2,more than 10 years,good,> hour but in scotland,less than monthly
31,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,6a4b9b04-f632-43d6-b5e2-1de849435817,,1,3,2,3,FALSE,TRUE,FALSE,0.840896427,0.440476529,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,NA,friend,no,no,71 to 80,male,no,3,more than 10 years,very poor,within walking distance,about every 2 weeks
32,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,f219cb6f-30f6-4e47-84f2-11a9e52c0279,,4,3,2,1,FALSE,TRUE,FALSE,0.583753518,0.794991387,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,NA,friend,no,no,61 to 70,female,no,3,2-3 years,good,within walking distance,less than monthly
33,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,298cf691-337a-44d8-9078-fd096f3bf6bf,,1,4,5,1,FALSE,TRUE,FALSE,0.773669536,0.647058,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,NA,other,no,no,71 to 80,male,no,4,6-10 years,very poor,> hour but in scotland,less than monthly
34,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,bbb8d01d-2e32-412a-b1bf-9b188add7fe4,TRUE,3,4,2,2,TRUE,FALSE,FALSE,0.261624658,0.119224767,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,NA,friend,yes,yes,61 to 70,male,yes,4,6-10 years,neither good nor poor,within walking distance,few times a month
35,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,ba7b06cd-22f3-48b8-b3b6-092abd7198c4,,2,3,5,1,FALSE,TRUE,FALSE,0.18095239,0.222515523,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,NA,friend,no,no,71 to 80,female,no,3,6-10 years,poor,> hour but in scotland,less than monthly
36,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,8d1dd737-8357-4a19-a0e3-0f50a435d42d,,4,3,2,2,TRUE,FALSE,FALSE,0.686834768,0.613794904,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,NA,friend,yes,no,71 to 80,female,no,3,6-10 years,good,within walking distance,few times a month
37,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,8507eda6-9fd6-4651-a0b0-d3c05991d1d9,,3,3,3,2,TRUE,FALSE,FALSE,0.650980409,0.554271409,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,NA,friend,yes,yes,71 to 80,female,no,3,more than 10 years,neither good nor poor,in same city or town,few times a month
38,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,7a006803-df1c-451e-83e5-564bf7defff6,,4,3,2,3,TRUE,FALSE,FALSE,0.459383771,0.724963788,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,NA,other,yes,no,61 to 70,female,no,3,6-10 years,good,within walking distance,about every 2 weeks
39,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,a1df9c04-040e-46f0-b946-cdf732ab5259,,3,4,2,4,TRUE,FALSE,FALSE,0.36246502,0.688199284,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,yes,yes,61 to 70,female,no,4,more than 10 years,neither good nor poor,within walking distance,least once a week
40,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,075b2916-3a8e-4dec-b938-94a638af055c,,4,3,2,3,TRUE,FALSE,FALSE,0.169187684,0.643556632,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,NA,other,yes,no,71 to 80,female,no,3,more than 10 years,good,within walking distance,about every 2 weeks
41,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,a8556f1f-8bb4-4135-af87-203c046d90d2,,1,3,4,1,FALSE,TRUE,FALSE,0.210644275,0.858016251,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,no,no,61 to 70,female,no,3,more than 10 years,very poor,less than hour away,less than monthly
42,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,a575f400-86b3-4e6c-af9e-f751352cf234,,6,NA,8,1,FALSE,FALSE,TRUE,0.054341741,0.944675438,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,NA,other,don't know,don't know,older than 80,other,no,0,less than 1 year,don't know,NA,less than monthly
43,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,6bb282a1-fc79-42a4-b489-7bd3dd5c53ec,,4,3,2,3,FALSE,FALSE,TRUE,0.34789916,0.978813906,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,other,don't know,no,61 to 70,male,no,3,more than 10 years,good,within walking distance,about every 2 weeks
44,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,02b9e63a-a970-4cf4-808a-93469ffafd53,,4,3,2,1,FALSE,FALSE,TRUE,0.877871217,0.605041424,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,NA,other,don't know,no,61 to 70,female,no,3,2-3 years,good,within walking distance,less than monthly
45,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,c255e0d7-10b5-4ab0-9e16-338fd4c629f5,,6,NA,8,1,FALSE,FALSE,TRUE,0.023529412,0.860642287,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,NA,other,don't know,don't know,older than 80,other,no,0,less than 1 year,don't know,NA,less than monthly
46,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,25d66486-185d-479e-861e-b7b92320fadd,,6,NA,8,1,FALSE,FALSE,TRUE,0.029691885,0.746847367,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,other,don't know,don't know,21 to 30,other,no,0,less than 1 year,don't know,NA,less than monthly
47,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,8280eb5a-bf53-46a9-be9a-de32e54ee07e,TRUE,4,3,2,1,TRUE,FALSE,FALSE,0.769187709,0.422969609,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,neighbour,yes,no,61 to 70,female,yes,3,more than 10 years,good,within walking distance,less than monthly
48,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,ad8e7f05-83f2-423f-9305-8ed1efeda590,TRUE,1,4,2,1,TRUE,FALSE,FALSE,0.619607877,0.406338062,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,NA,neighbour,yes,no,71 to 80,female,yes,4,more than 10 years,very poor,within walking distance,less than monthly
49,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,158ad8ea-101f-4b6a-88c5-a99d2d60fc7f,TRUE,3,3,2,1,TRUE,FALSE,FALSE,0.401680672,0.40546269,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,NA,neighbour,yes,no,71 to 80,male,yes,3,more than 10 years,neither good nor poor,within walking distance,less than monthly
50,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,d8768c8c-ebed-449e-a8d7-2236f27b1e35,TRUE,4,3,2,2,TRUE,FALSE,FALSE,0.698599474,0.340687162,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,NA,neighbour,yes,no,51 to 60,female,yes,3,more than 10 years,good,within walking distance,few times a month
51,f33761e5-f6f2-4c6b-bf65-fd332e4fec70,3833708a-d1df-4489-82e7-c669a1ef00af,TRUE,3,3,2,1,TRUE,FALSE,FALSE,0.361344538,0.595412652,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,neighbour,yes,no,61 to 70,female,yes,3,more than 10 years,neither good nor poor,within walking distance,less than monthly
1,e272e75e-3b85-4a39-baf7-b1589c516e32,96c31ad2-07a4-48be-b5b2-0102de7e5945,,4,5,3,4,TRUE,FALSE,FALSE,0.509227133,0.477616318,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,yes,yes,61 to 70,female,no,5,more than 10 years,good,in same city or town,least once a week
